Month,Day,Year,Hour,Minute,Flow_mgd,Velocity_fps,Depth_in
2,22,2008,7,15,1.502,2.13,8.6
2,22,2008,7,30,1.633,2.36,8.5
2,22,2008,7,45,1.587,2.27,8.55
2,22,2008,8,0,1.582,2.36,8.31
2,22,2008,8,15,1.517,2.33,8.13
2,22,2008,8,30,1.332,2.1,7.96
2,22,2008,8,45,1.421,2.27,7.89
2,22,2008,9,0,1.488,2.48,7.65
2,22,2008,9,15,1.412,2.24,7.93
2,22,2008,9,30,1.599,2.59,7.81
2,22,2008,9,45,1.558,2.57,7.72
2,22,2008,10,0,1.382,2.33,7.6
2,22,2008,10,15,1.436,2.36,7.75
2,22,2008,10,30,1.419,2.3,7.81
2,22,2008,10,45,1.506,2.5,7.69
2,22,2008,11,0,1.448,2.47,7.54
2,22,2008,11,15,1.504,2.5,7.68
2,22,2008,11,30,1.258,2.22,7.37
2,22,2008,11,45,1.316,2.33,7.34
2,22,2008,12,0,1.472,2.55,7.45
2,22,2008,12,15,1.415,2.44,7.48
2,22,2008,12,30,1.392,2.41,7.45
2,22,2008,12,45,1.261,2.19,7.45
2,22,2008,13,0,1.223,2.22,7.22
2,22,2008,13,15,1.197,2.13,7.3
2,22,2008,13,30,1.336,2.36,7.36
2,22,2008,13,45,1.279,2.27,7.32
2,22,2008,14,0,1.374,2.44,7.32
2,22,2008,14,15,1.32,2.38,7.23
2,22,2008,14,30,1.207,2.16,7.28
2,22,2008,14,45,1.206,2.13,7.35
2,22,2008,15,0,1.314,2.36,7.27
2,22,2008,15,15,1.351,2.41,7.29
2,22,2008,15,30,1.326,2.41,7.2
2,22,2008,15,45,1.382,2.47,7.29
2,22,2008,16,0,1.263,2.3,7.19
2,22,2008,16,15,1.419,2.52,7.31
2,22,2008,16,30,1.34,2.41,7.25
2,22,2008,16,45,1.33,2.33,7.4
2,22,2008,17,0,1.339,2.33,7.43
2,22,2008,17,15,1.321,2.27,7.49
2,22,2008,17,30,1.323,2.27,7.5
2,22,2008,17,45,1.363,2.33,7.53
2,22,2008,18,0,1.352,2.27,7.61
2,22,2008,18,15,1.289,2.22,7.49
2,22,2008,18,30,1.341,2.3,7.5
2,22,2008,18,45,1.429,2.44,7.53
2,22,2008,19,0,1.38,2.36,7.53
2,22,2008,19,15,1.258,2.13,7.57
2,22,2008,19,30,1.198,2.1,7.38
2,22,2008,19,45,1.23,2.13,7.45
2,22,2008,20,0,1.208,2.16,7.28
2,22,2008,20,15,1.282,2.22,7.46
2,22,2008,20,30,1.283,2.24,7.4
2,22,2008,20,45,1.344,2.38,7.33
2,22,2008,21,0,1.322,2.36,7.3
2,22,2008,21,15,1.245,2.22,7.31
2,22,2008,21,30,1.192,2.1,7.35
2,22,2008,21,45,1.175,2.08,7.35
2,22,2008,22,0,1.139,2.1,7.12
2,22,2008,22,15,1.186,2.19,7.12
2,22,2008,22,30,1.211,2.24,7.1
2,22,2008,22,45,1.119,2.08,7.09
2,22,2008,23,0,1.181,2.22,7.04
2,22,2008,23,15,1.067,1.99,7.06
2,22,2008,23,30,1.137,2.16,6.98
2,22,2008,23,45,1.157,2.33,6.7
2,23,2008,0,0,1.07,2.19,6.62
2,23,2008,0,15,0.967,2.02,6.52
2,23,2008,0,30,1.029,2.05,6.75
2,23,2008,0,45,1.133,2.27,6.71
2,23,2008,1,0,0.999,2.08,6.55
2,23,2008,1,15,0.961,2.02,6.5
2,23,2008,1,30,0.969,2.1,6.35
2,23,2008,1,45,0.793,1.85,6.03
2,23,2008,2,0,0.939,2.08,6.27
2,23,2008,2,15,0.83,1.91,6.1
2,23,2008,2,30,0.86,1.99,6.07
2,23,2008,2,45,0.825,1.94,6.01
2,23,2008,3,0,0.829,1.91,6.09
2,23,2008,3,15,0.925,2.27,5.82
2,23,2008,3,30,0.89,2.1,5.98
2,23,2008,3,45,0.977,2.08,6.44
2,23,2008,4,0,1.007,2.19,6.34
2,23,2008,4,15,0.772,1.74,6.18
2,23,2008,4,30,0.91,2.02,6.25
2,23,2008,4,45,0.806,1.85,6.1
2,23,2008,5,0,0.847,2.02,5.94
2,23,2008,5,15,0.831,1.96,5.98
2,23,2008,5,30,0.832,1.85,6.24
2,23,2008,5,45,0.796,1.88,5.98
2,23,2008,6,0,0.765,1.8,6.01
2,23,2008,6,15,0.954,2.13,6.22
2,23,2008,6,30,0.924,2.08,6.2
2,23,2008,6,45,0.897,1.94,6.37
2,23,2008,7,0,1.041,2.22,6.43
2,23,2008,7,15,0.985,2.05,6.55
2,23,2008,7,30,1.472,2.41,7.76
2,23,2008,7,45,0.978,1.94,6.78
2,23,2008,8,0,1.151,2.16,7.04
2,23,2008,8,15,1.141,2.13,7.06
2,23,2008,8,30,1.262,2.22,7.38
2,23,2008,8,45,1.182,2.13,7.24
2,23,2008,9,0,1.32,2.33,7.35
2,23,2008,9,15,1.363,2.33,7.53
2,23,2008,9,30,1.385,2.38,7.49
2,23,2008,9,45,1.298,2.22,7.53
2,23,2008,10,0,1.394,2.3,7.71
2,23,2008,10,15,1.474,2.36,7.89
2,23,2008,10,30,1.365,2.16,7.95
2,23,2008,10,45,1.29,2.1,7.78
2,23,2008,11,0,1.475,2.44,7.7
2,23,2008,11,15,1.458,2.41,7.7
2,23,2008,11,30,1.3,2.13,7.75
2,23,2008,11,45,1.319,2.13,7.83
2,23,2008,12,0,1.439,2.36,7.76
2,23,2008,12,15,1.212,2.08,7.51
2,23,2008,12,30,1.234,2.1,7.54
2,23,2008,12,45,1.337,2.24,7.62
2,23,2008,13,0,1.352,2.38,7.36
2,23,2008,13,15,1.169,2.1,7.25
2,23,2008,13,30,1.15,2.02,7.38
2,23,2008,13,45,1.203,2.08,7.47
2,23,2008,14,0,1.296,2.33,7.26
2,23,2008,14,15,1.222,2.24,7.15
2,23,2008,14,30,1.173,2.16,7.14
2,23,2008,14,45,1.318,2.36,7.29
2,23,2008,15,0,1.09,1.99,7.17
2,23,2008,15,15,1.169,2.13,7.19
2,23,2008,15,30,1.257,2.22,7.36
2,23,2008,15,45,1.142,2.05,7.27
2,23,2008,16,0,1.253,2.3,7.15
2,23,2008,16,15,1.162,2.19,7.02
2,23,2008,16,30,1.225,2.24,7.16
2,23,2008,16,45,1.164,2.19,7.03
2,23,2008,17,0,1.117,2.05,7.16
2,23,2008,17,15,1.069,2.02,7
2,23,2008,17,30,1.296,2.36,7.2
2,23,2008,17,45,1.061,2.02,6.97
2,23,2008,18,0,1.301,2.44,7.04
2,23,2008,18,15,1.285,2.43,7.01
2,23,2008,18,30,1.118,2.1,7.02
2,23,2008,18,45,1.187,2.24,7
2,23,2008,19,0,1.093,2.05,7.05
2,23,2008,19,15,1.005,1.96,6.84
2,23,2008,19,30,1.08,2.05,6.99
2,23,2008,19,45,1.211,2.27,7.04
2,23,2008,20,0,1.135,2.16,6.97
2,23,2008,20,15,1.068,2.08,6.87
2,23,2008,20,30,1.035,2.02,6.85
2,23,2008,20,45,1.183,2.24,6.99
2,23,2008,21,0,1.051,2.05,6.85
2,23,2008,21,15,1.087,2.1,6.89
2,23,2008,21,30,1.01,2.05,6.66
2,23,2008,21,45,1.078,2.16,6.72
2,23,2008,22,0,1.049,2.1,6.71
2,23,2008,22,15,1.092,2.19,6.72
2,23,2008,22,30,1.103,2.22,6.7
2,23,2008,22,45,0.957,1.94,6.67
2,23,2008,23,0,1.012,2.05,6.67
2,23,2008,23,15,1.059,2.19,6.58
2,23,2008,23,30,1.045,2.16,6.57
2,23,2008,23,45,0.988,2.13,6.38
2,24,2008,0,0,1.013,2.24,6.26
2,24,2008,0,15,0.967,2.1,6.34
2,24,2008,0,30,0.9,2.02,6.2
2,24,2008,0,45,0.896,2.05,6.12
2,24,2008,1,0,0.806,1.91,5.98
2,24,2008,1,15,0.747,1.82,5.85
2,24,2008,1,30,0.774,1.85,5.93
2,24,2008,1,45,0.744,1.77,5.96
2,24,2008,2,0,0.763,2.01,5.55
2,24,2008,2,15,0.687,1.74,5.7
2,24,2008,2,30,0.749,1.9,5.69
2,24,2008,2,45,0.781,1.99,5.67
2,24,2008,3,0,0.72,1.85,5.64
2,24,2008,3,15,0.694,1.82,5.55
2,24,2008,3,30,0.786,2.02,5.64
2,24,2008,3,45,0.773,1.96,5.69
2,24,2008,4,0,0.634,1.65,5.58
2,24,2008,4,15,0.671,1.77,5.54
2,24,2008,4,30,0.727,1.94,5.5
2,24,2008,4,45,0.686,1.77,5.63
2,24,2008,5,0,0.614,1.61,5.55
2,24,2008,5,15,0.676,1.74,5.63
2,24,2008,5,30,0.836,2.17,5.59
2,24,2008,5,45,0.71,1.82,5.64
2,24,2008,6,0,0.62,1.58,5.66
2,24,2008,6,15,0.729,1.85,5.69
2,24,2008,6,30,0.703,1.74,5.79
2,24,2008,6,45,0.859,2.1,5.83
2,24,2008,7,0,0.79,1.91,5.89
2,24,2008,7,15,0.924,2.16,6.02
2,24,2008,7,30,0.969,2.19,6.18
2,24,2008,7,45,0.929,1.92,6.57
2,24,2008,8,0,1.016,2.08,6.63
2,24,2008,8,15,1.059,2.08,6.82
2,24,2008,8,30,1.287,2.38,7.1
2,24,2008,8,45,1.04,1.92,7.12
2,24,2008,9,0,1.33,2.33,7.4
2,24,2008,9,15,1.2,2.13,7.32
2,24,2008,9,30,1.365,2.3,7.6
2,24,2008,9,45,1.3,2.19,7.61
2,24,2008,10,0,1.38,2.36,7.53
2,24,2008,10,15,1.372,2.38,7.44
2,24,2008,10,30,1.239,2.08,7.63
2,24,2008,10,45,1.166,2.08,7.31
2,24,2008,11,0,1.211,2.19,7.23
2,24,2008,11,15,1.118,1.99,7.3
2,24,2008,11,30,1.342,2.44,7.2
2,24,2008,11,45,1.23,2.16,7.38
2,24,2008,12,0,1.276,2.27,7.3
2,24,2008,12,15,1.242,2.22,7.3
2,24,2008,12,30,1.34,2.38,7.31
2,24,2008,12,45,1.369,2.33,7.55
2,24,2008,13,0,1.198,2.1,7.38
2,24,2008,13,15,1.242,2.24,7.23
2,24,2008,13,30,1.215,2.22,7.18
2,24,2008,13,45,1.221,2.19,7.27
2,24,2008,14,0,1.405,2.54,7.23
2,24,2008,14,15,1.297,2.33,7.27
2,24,2008,14,30,1.247,2.3,7.13
2,24,2008,14,45,1.127,2.08,7.13
2,24,2008,15,0,1.211,2.22,7.17
2,24,2008,15,15,1.255,2.27,7.22
2,24,2008,15,30,1.316,2.36,7.28
2,24,2008,15,45,1.256,2.27,7.22
2,24,2008,16,0,1.271,2.27,7.28
2,24,2008,16,15,1.13,2.08,7.15
2,24,2008,16,30,1.208,2.24,7.09
2,24,2008,16,45,1.062,2.02,6.97
2,24,2008,17,0,1.213,2.3,6.98
2,24,2008,17,15,1.117,2.13,6.96
2,24,2008,17,30,1.172,2.19,7.06
2,24,2008,17,45,1.143,2.19,6.94
2,24,2008,18,0,1.132,2.16,6.96
2,24,2008,18,15,1.161,2.13,7.15
2,24,2008,18,30,1.16,2.1,7.21
2,24,2008,18,45,1.298,2.33,7.27
2,24,2008,19,0,1.189,2.19,7.14
2,24,2008,19,15,1.245,2.24,7.24
2,24,2008,19,30,1.263,2.33,7.13
2,24,2008,19,45,1.292,2.36,7.18
2,24,2008,20,0,1.197,2.19,7.17
2,24,2008,20,15,1.344,2.33,7.45
2,24,2008,20,30,1.192,2.16,7.21
2,24,2008,20,45,1.188,2.1,7.33
2,24,2008,21,0,1.314,2.38,7.21
2,24,2008,21,15,1.347,2.41,7.28
2,24,2008,21,30,1.264,2.27,7.26
2,24,2008,21,45,1.29,2.36,7.17
2,24,2008,22,0,1.169,2.24,6.92
2,24,2008,22,15,1.111,2.19,6.8
2,24,2008,22,30,1.185,2.24,6.99
2,24,2008,22,45,1.081,2.16,6.73
2,24,2008,23,0,0.99,2.02,6.63
2,24,2008,23,15,1.101,2.27,6.58
2,24,2008,23,30,0.919,2.02,6.29
2,24,2008,23,45,1.033,2.27,6.29
2,25,2008,0,0,0.924,2.19,5.97
2,25,2008,0,15,0.865,2.05,5.97
2,25,2008,0,30,0.857,2.02,5.99
2,25,2008,0,45,0.794,1.95,5.82
2,25,2008,1,0,0.828,2.05,5.79
2,25,2008,1,15,0.719,1.82,5.69
2,25,2008,1,30,0.819,2.05,5.75
2,25,2008,1,45,0.685,1.8,5.56
2,25,2008,2,0,0.69,1.8,5.59
2,25,2008,2,15,0.633,1.71,5.44
2,25,2008,2,30,0.758,1.99,5.55
2,25,2008,2,45,0.657,1.77,5.46
2,25,2008,3,0,0.756,2.02,5.49
2,25,2008,3,15,0.605,1.62,5.48
2,25,2008,3,30,0.684,1.82,5.5
2,25,2008,3,45,0.755,1.99,5.54
2,25,2008,4,0,0.551,1.47,5.49
2,25,2008,4,15,0.617,1.65,5.47
2,25,2008,4,30,0.61,1.59,5.58
2,25,2008,4,45,0.646,1.68,5.58
2,25,2008,5,0,0.67,1.74,5.6
2,25,2008,5,15,0.74,1.91,5.63
2,25,2008,5,30,0.766,1.85,5.89
2,25,2008,5,45,0.797,1.88,5.99
2,25,2008,6,0,0.897,2.02,6.19
2,25,2008,6,15,0.973,2.02,6.55
2,25,2008,6,30,1.091,2.05,7.04
2,25,2008,6,45,1.306,2.38,7.18
2,25,2008,7,0,1.237,2.13,7.48
2,25,2008,7,15,1.242,2.3,7.11
2,25,2008,7,30,1.365,2.38,7.41
2,25,2008,7,45,1.236,2.16,7.41
2,25,2008,8,0,1.247,2.33,7.06
2,25,2008,8,15,1.193,2.24,7.03
2,25,2008,8,30,1.144,2.16,7.01
2,25,2008,8,45,1.181,2.3,6.86
2,25,2008,9,0,1.255,2.36,7.04
2,25,2008,9,15,1.206,2.27,7.02
2,25,2008,9,30,1.131,2.22,6.82
2,25,2008,9,45,1.219,2.33,6.95
2,25,2008,10,0,1.08,2.1,6.85
2,25,2008,10,15,1.169,2.24,6.92
2,25,2008,10,30,1.179,2.22,7.03
2,25,2008,10,45,1.075,2.13,6.77
2,25,2008,11,0,1.008,1.99,6.78
2,25,2008,11,15,1.029,2.16,6.5
2,25,2008,11,30,1.127,2.24,6.75
2,25,2008,11,45,1.008,2.08,6.59
2,25,2008,12,0,1.124,2.22,6.79
2,25,2008,12,15,1.1,2.24,6.63
2,25,2008,12,30,1.109,2.22,6.73
2,25,2008,12,45,1.061,2.13,6.71
2,25,2008,13,0,1.135,2.36,6.55
2,25,2008,13,15,1.029,2.16,6.5
2,25,2008,13,30,1.1,2.13,6.88
2,25,2008,13,45,1.075,2.22,6.58
2,25,2008,14,0,1.1,2.19,6.75
2,25,2008,14,15,1.106,2.3,6.54
2,25,2008,14,30,0.999,2.13,6.42
2,25,2008,14,45,1.096,2.27,6.56
2,25,2008,15,0,1.069,2.27,6.44
2,25,2008,15,15,1.03,2.27,6.28
2,25,2008,15,30,1.066,2.24,6.49
2,25,2008,15,45,1.049,2.24,6.41
2,25,2008,16,0,1.062,2.19,6.59
2,25,2008,16,15,1.044,2.24,6.39
2,25,2008,16,30,1.005,2.16,6.39
2,25,2008,16,45,1.052,2.13,6.66
2,25,2008,17,0,0.966,2.02,6.52
2,25,2008,17,15,1.077,2.16,6.71
2,25,2008,17,30,1.059,2.13,6.7
2,25,2008,17,45,1.058,2.13,6.69
2,25,2008,18,0,1.13,2.1,7.08
2,25,2008,18,15,1.071,2.02,7.01
2,25,2008,18,30,1.197,2.22,7.11
2,25,2008,18,45,1.178,2.22,7.03
2,25,2008,19,0,1.133,2.1,7.09
2,25,2008,19,15,1.344,2.36,7.39
2,25,2008,19,30,1.274,2.27,7.3
2,25,2008,19,45,1.155,2.1,7.19
2,25,2008,20,0,1.138,2.02,7.33
2,25,2008,20,15,1.24,2.3,7.1
2,25,2008,20,30,1.102,1.99,7.23
2,25,2008,20,45,1.18,2.16,7.16
2,25,2008,21,0,1.244,2.33,7.05
2,25,2008,21,15,1.25,2.27,7.2
2,25,2008,21,30,1.156,2.13,7.13
2,25,2008,21,45,1.221,2.27,7.08
2,25,2008,22,0,1.122,2.16,6.91
2,25,2008,22,15,1.056,2.02,6.94
2,25,2008,22,30,1.151,2.24,6.85
2,25,2008,22,45,1.052,2.1,6.73
2,25,2008,23,0,0.955,1.94,6.66
2,25,2008,23,15,0.877,1.88,6.4
2,25,2008,23,30,0.952,2.08,6.33
2,25,2008,23,45,0.885,1.99,6.19
2,26,2008,0,0,0.811,1.88,6.06
2,26,2008,0,15,0.848,1.96,6.06
2,26,2008,0,30,0.814,1.91,6.02
2,26,2008,0,45,0.907,2.24,5.79
2,26,2008,1,0,0.823,1.96,5.94
2,26,2008,1,15,0.731,1.94,5.52
2,26,2008,1,30,0.912,2.29,5.74
2,26,2008,1,45,0.788,1.99,5.7
2,26,2008,2,0,0.78,2.02,5.61
2,26,2008,2,15,0.768,1.99,5.6
2,26,2008,2,30,0.743,1.85,5.76
2,26,2008,2,45,0.73,1.91,5.57
2,26,2008,3,0,0.773,2.02,5.57
2,26,2008,3,15,0.715,1.88,5.54
2,26,2008,3,30,0.711,1.91,5.47
2,26,2008,3,45,0.733,1.96,5.48
2,26,2008,4,0,0.757,2.02,5.49
2,26,2008,4,15,0.749,1.94,5.62
2,26,2008,4,30,0.634,1.68,5.51
2,26,2008,4,45,0.711,1.88,5.53
2,26,2008,5,0,0.736,1.96,5.49
2,26,2008,5,15,0.695,1.78,5.65
2,26,2008,5,30,0.897,2.13,5.96
2,26,2008,5,45,0.857,1.99,6.05
2,26,2008,6,0,0.838,1.96,6.02
2,26,2008,6,15,1.021,2.1,6.59
2,26,2008,6,30,1.089,2.1,6.9
2,26,2008,6,45,1.229,2.3,7.05
2,26,2008,7,0,1.252,2.24,7.27
2,26,2008,7,15,1.222,2.08,7.56
2,26,2008,7,30,1.234,2.27,7.14
2,26,2008,7,45,1.057,1.91,7.24
2,26,2008,8,0,1.22,2.22,7.2
2,26,2008,8,15,1.133,2.1,7.09
2,26,2008,8,30,1.115,2.13,6.94
2,26,2008,8,45,0.986,1.96,6.75
2,26,2008,9,0,0.99,1.96,6.77
2,26,2008,9,15,1.004,2.02,6.7
2,26,2008,9,30,1.072,2.22,6.57
2,26,2008,9,45,0.934,1.96,6.49
2,26,2008,10,0,0.97,2.08,6.41
2,26,2008,10,15,1.051,2.19,6.54
2,26,2008,10,30,0.968,2.08,6.4
2,26,2008,10,45,1.055,2.22,6.5
2,26,2008,11,0,1.059,2.22,6.51
2,26,2008,11,15,1.082,2.27,6.5
2,26,2008,11,30,0.917,1.99,6.35
2,26,2008,11,45,1.021,2.13,6.52
2,26,2008,12,0,1.053,2.16,6.61
2,26,2008,12,15,1.116,2.33,6.53
2,26,2008,12,30,0.938,1.99,6.45
2,26,2008,12,45,1.001,2.13,6.44
2,26,2008,13,0,0.974,2.16,6.25
2,26,2008,13,15,1.033,2.19,6.46
2,26,2008,13,30,0.92,1.99,6.36
2,26,2008,13,45,0.937,2.02,6.38
2,26,2008,14,0,0.948,2.08,6.31
2,26,2008,14,15,0.897,1.94,6.37
2,26,2008,14,30,0.952,2.13,6.21
2,26,2008,14,45,0.949,2.05,6.38
2,26,2008,15,0,0.967,2.19,6.17
2,26,2008,15,15,0.9,2.05,6.14
2,26,2008,15,30,0.921,2.1,6.13
2,26,2008,15,45,0.894,2.08,6.05
2,26,2008,16,0,0.897,2.02,6.19
2,26,2008,16,15,0.983,2.24,6.13
2,26,2008,16,30,0.935,2.13,6.13
2,26,2008,16,45,1.059,2.24,6.46
2,26,2008,17,0,0.952,2.02,6.45
2,26,2008,17,15,1.1,2.3,6.52
2,26,2008,17,30,1.025,2.02,6.8
2,26,2008,17,45,1.03,2.13,6.57
2,26,2008,18,0,1.079,2.16,6.72
2,26,2008,18,15,1.105,2.13,6.9
2,26,2008,18,30,1.067,2.08,6.86
2,26,2008,18,45,1.225,2.24,7.16
2,26,2008,19,0,1.419,2.54,7.28
2,26,2008,19,15,1.116,2.05,7.15
2,26,2008,19,30,1.112,2.1,7
2,26,2008,19,45,1.143,2.13,7.07
2,26,2008,20,0,1.037,1.96,6.99
2,26,2008,20,15,1.149,2.22,6.9
2,26,2008,20,30,1.05,1.99,6.99
2,26,2008,20,45,1.273,2.38,7.05
2,26,2008,21,0,1.116,2.19,6.82
2,26,2008,21,15,1.143,2.33,6.64
2,26,2008,21,30,1.13,2.16,6.95
2,26,2008,21,45,1.179,2.27,6.91
2,26,2008,22,0,1.035,2.08,6.71
2,26,2008,22,15,1.023,2.1,6.6
2,26,2008,22,30,1.002,2.13,6.44
2,26,2008,22,45,1.023,2.13,6.54
2,26,2008,23,0,0.93,2.02,6.35
2,26,2008,23,15,0.928,2.08,6.21
2,26,2008,23,30,0.922,2.08,6.18
2,26,2008,23,45,0.802,1.91,5.95
2,27,2008,0,0,0.931,2.26,5.87
2,27,2008,0,15,0.789,1.88,5.94
2,27,2008,0,30,0.816,2.08,5.68
2,27,2008,0,45,0.782,2.02,5.62
2,27,2008,1,0,0.793,2.1,5.51
2,27,2008,1,15,0.702,1.82,5.6
2,27,2008,1,30,0.751,2.02,5.46
2,27,2008,1,45,0.644,1.74,5.45
2,27,2008,2,0,0.633,1.74,5.38
2,27,2008,2,15,0.612,1.74,5.26
2,27,2008,2,30,0.674,1.82,5.44
2,27,2008,2,45,0.642,1.77,5.37
2,27,2008,3,0,0.634,1.77,5.33
2,27,2008,3,15,0.704,1.99,5.27
2,27,2008,3,30,0.663,1.88,5.26
2,27,2008,3,45,0.595,1.74,5.15
2,27,2008,4,0,0.638,1.82,5.23
2,27,2008,4,15,0.691,1.99,5.2
2,27,2008,4,30,0.717,2.05,5.24
2,27,2008,4,45,0.729,1.99,5.4
2,27,2008,5,0,0.732,1.99,5.42
2,27,2008,5,15,0.716,1.88,5.55
2,27,2008,5,30,0.92,2.34,5.67
2,27,2008,5,45,0.879,2.16,5.82
2,27,2008,6,0,0.778,1.91,5.83
2,27,2008,6,15,0.807,1.91,5.98
2,27,2008,6,30,0.957,2.22,6.07
2,27,2008,6,45,1.015,2.22,6.32
2,27,2008,7,0,0.97,2.19,6.18
2,27,2008,7,15,1.057,2.24,6.45
2,27,2008,7,30,0.991,2.08,6.51
2,27,2008,7,45,1.034,2.19,6.46
2,27,2008,8,0,0.993,2.16,6.34
2,27,2008,8,15,1.108,2.3,6.55
2,27,2008,8,30,1.196,2.45,6.6
2,27,2008,8,45,0.904,1.87,6.58
2,27,2008,9,0,1.093,2.19,6.72
2,27,2008,9,15,0.964,1.99,6.57
2,27,2008,9,30,1.076,2.1,6.83
2,27,2008,9,45,0.955,2.02,6.47
2,27,2008,10,0,0.973,2.02,6.55
2,27,2008,10,15,1.074,2.22,6.58
2,27,2008,10,30,1.098,2.16,6.81
2,27,2008,10,45,1.022,2.02,6.78
2,27,2008,11,0,0.943,1.94,6.61
2,27,2008,11,15,1.147,2.27,6.77
2,27,2008,11,30,1.154,2.22,6.92
2,27,2008,11,45,0.996,2.05,6.6
2,27,2008,12,0,1.162,2.27,6.83
2,27,2008,12,15,1.17,2.33,6.75
2,27,2008,12,30,1.024,2.05,6.73
2,27,2008,12,45,1.087,2.19,6.7
2,27,2008,13,0,1.179,2.3,6.85
2,27,2008,13,15,0.981,1.96,6.73
2,27,2008,13,30,0.986,2.05,6.55
2,27,2008,13,45,1.165,2.33,6.73
2,27,2008,14,0,1.136,2.27,6.73
2,27,2008,14,15,1.1,2.22,6.69
2,27,2008,14,30,1.195,2.36,6.8
2,27,2008,14,45,1.164,2.38,6.61
2,27,2008,15,0,0.952,1.99,6.52
2,27,2008,15,15,1.062,2.24,6.47
2,27,2008,15,30,1.032,2.16,6.52
2,27,2008,15,45,0.995,2.02,6.66
2,27,2008,16,0,1.013,2.05,6.67
2,27,2008,16,15,0.994,2.02,6.65
2,27,2008,16,30,1.068,2.24,6.5
2,27,2008,16,45,0.939,1.99,6.45
2,27,2008,17,0,1.105,2.22,6.72
2,27,2008,17,15,1.074,2.22,6.58
2,27,2008,17,30,0.995,2.02,6.66
2,27,2008,17,45,0.999,1.99,6.74
2,27,2008,18,0,1.133,2.27,6.71
2,27,2008,18,15,1.045,2.02,6.89
2,27,2008,18,30,1.183,2.27,6.92
2,27,2008,18,45,1.069,2.02,7.01
2,27,2008,19,0,1.022,1.96,6.92
2,27,2008,19,15,1.142,2.13,7.07
2,27,2008,19,30,1.081,2.1,6.86
2,27,2008,19,45,1.171,2.22,6.99
2,27,2008,20,0,1.042,2.02,6.88
2,27,2008,20,15,1.217,2.27,7.06
2,27,2008,20,30,1.035,1.96,6.98
2,27,2008,20,45,1.092,2.02,7.11
2,27,2008,21,0,1.069,2.08,6.87
2,27,2008,21,15,1.163,2.24,6.9
2,27,2008,21,30,1.024,1.99,6.86
2,27,2008,21,45,1.035,2.02,6.85
2,27,2008,22,0,1.117,2.22,6.77
2,27,2008,22,15,0.973,1.94,6.75
2,27,2008,22,30,1.028,2.1,6.62
2,27,2008,22,45,0.922,1.91,6.57
2,27,2008,23,0,0.956,2.05,6.41
2,27,2008,23,15,0.936,2.02,6.37
2,27,2008,23,30,0.774,1.82,5.99
2,27,2008,23,45,0.838,1.96,6.01
2,28,2008,0,0,0.842,1.96,6.03
2,28,2008,0,15,0.801,1.92,5.92
2,28,2008,0,30,0.736,1.88,5.66
2,28,2008,0,45,0.856,2.26,5.54
2,28,2008,1,0,0.811,2.15,5.52
2,28,2008,1,15,0.788,2.16,5.39
2,28,2008,1,30,0.856,2.33,5.42
2,28,2008,1,45,0.876,2.38,5.41
2,28,2008,2,0,0.755,2.08,5.38
2,28,2008,2,15,0.767,2.13,5.34
2,28,2008,2,30,0.586,1.65,5.28
2,28,2008,2,45,0.684,1.85,5.44
2,28,2008,3,0,0.707,1.99,5.29
2,28,2008,3,15,0.688,1.94,5.29
2,28,2008,3,30,0.788,2.24,5.25
2,28,2008,3,45,0.67,1.91,5.25
2,28,2008,4,0,0.618,1.74,5.29
2,28,2008,4,15,0.741,2.05,5.36
2,28,2008,4,30,0.567,1.64,5.19
2,28,2008,4,45,0.725,1.96,5.43
2,28,2008,5,0,0.766,2.08,5.43
2,28,2008,5,15,0.818,2.08,5.69
2,28,2008,5,30,0.782,1.94,5.79
2,28,2008,5,45,0.891,2.13,5.93
2,28,2008,6,0,0.947,2.19,6.08
2,28,2008,6,15,1.09,2.33,6.42
2,28,2008,6,30,1.174,2.38,6.65
2,28,2008,6,45,1.149,2.1,7.16
2,28,2008,7,0,1.083,1.94,7.29
2,28,2008,7,15,1.072,1.91,7.31
2,28,2008,7,30,1.082,1.99,7.14
2,28,2008,7,45,1.158,2.13,7.14
2,28,2008,8,0,1.193,2.24,7.03
2,28,2008,8,15,1.176,2.3,6.84
2,28,2008,8,30,0.996,2.05,6.59
2,28,2008,8,45,0.943,1.99,6.47
2,28,2008,9,0,0.941,1.96,6.53
2,28,2008,9,15,0.979,2.08,6.46
2,28,2008,9,30,1.018,2.16,6.45
2,28,2008,9,45,1.083,2.33,6.39
2,28,2008,10,0,1.053,2.19,6.55
2,28,2008,10,15,1.103,2.24,6.64
2,28,2008,10,30,0.989,2.08,6.5
2,28,2008,10,45,0.932,2.05,6.29
2,28,2008,11,0,1.035,2.33,6.19
2,28,2008,11,15,1.04,2.33,6.21
2,28,2008,11,30,1.079,2.36,6.32
2,28,2008,11,45,0.911,2.05,6.19
2,28,2008,12,0,0.941,2.16,6.1
2,28,2008,12,15,1.069,2.38,6.23
2,28,2008,12,30,0.953,2.19,6.1
2,28,2008,12,45,0.976,2.19,6.21
2,28,2008,13,0,0.879,2.08,5.98
2,28,2008,13,15,0.969,2.22,6.12
2,28,2008,13,30,0.913,2.08,6.15
2,28,2008,13,45,0.982,2.16,6.29
2,28,2008,14,0,1.052,2.36,6.21
2,28,2008,14,15,0.901,2.08,6.09
2,28,2008,14,30,0.919,2.19,5.95
2,28,2008,14,45,0.84,1.96,6.03
